X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-75.8812589107748,5.917191705753,2735,600341,6003,41,0,1,1,, ,0, ,5.91719171,-75.88125891,576.1531,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8731774966972,5.91949863912147,2736,600342,6003,42,0,2,1,, ,0, ,5.91949864,-75.8731775,568.1016,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8659279387425,5.92282457766189,2737,600343,6003,43,0,1,1,, ,0, ,5.92282458,-75.86592794,559.6644,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8641453470455,5.93134526140904,2738,600344,6003,44,0,2,1,, ,0, ,5.93134526,-75.86414535,556.144,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4475095219129,6.04441894665738,2739,560131,5601,31,0,1,1,, ,0, ,6.04441895,-75.44750952,2331.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4565884360617,6.05710656401083,2740,560129,5601,29,0,1,1,, ,0, ,6.05710656,-75.45658844,2276.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4648614562977,6.06990906264804,2741,560127,5601,27,0,1,1,, ,0, ,6.06990906,-75.46486146,2272.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4747946745699,6.08092970786396,2742,560125,5601,25,0,1,1,, ,0, ,6.08092971,-75.47479467,2237.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4817276796933,6.09146198615683,2743,560123,5601,23,0,1,1,, ,0, ,6.09146199,-75.48172768,2122.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4944176577909,6.09197837783451,2744,560121,5601,21,0,1,1,, ,0, ,6.09197838,-75.49441766,2152.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5039517833284,6.10310619229081,2745,560119,5601,19,0,1,1,, ,0, ,6.10310619,-75.50395178,2152.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5004929640574,6.11906862727665,2746,560117,5601,17,0,1,1,, ,0, ,6.11906863,-75.50049296,2181.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5065913776879,6.13240975619706,2747,560115,5601,15,0,1,1,, ,0, ,6.13240976,-75.50659138,2278.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5184085059431,6.14027107655634,2748,560113,5601,13,0,1,1,, ,0, ,6.14027108,-75.51840851,2428.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5292140197972,6.148913658386,2749,560111,5601,11,0,1,1,, ,0, ,6.14891366,-75.52921402,2454.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3874308892104,6.48490793878208,2750,251040,2510,40,60,2,1,2009/07/01 00:00:00+00, ,0, ,6.48490794,-75.38743089,2162,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3925832528792,6.49820372160249,2751,251042,2510,42,982,2,1,,B,1, ,6.49820372,-75.39258325,2215.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3943125583102,6.51429253401609,2752,251044,2510,44,991,2,1,,B,1, ,6.51429253,-75.39431256,2128,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3966497105748,6.52897799742284,2753,251046,2510,46,1056,2,1,,B,1, ,6.528978,-75.39664971,2062.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4022755376023,6.54138419726724,2754,251048,2510,48,975,2,1,,B,1, ,6.5413842,-75.40227554,2136.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.409745383126,6.55023717467125,2755,251050,2510,50,999,2,1,,B,1, ,6.55023718,-75.40974538,2242.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4050563111919,6.55928049959548,2756,251052,2510,52,1000,2,1,,B,1, ,6.5592805,-75.40505631,2364.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4045339076165,6.57339568031509,2757,251054,2510,54,1000,2,1,,B,1, ,6.57339568,-75.40453391,2475,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4053809533524,6.58983224463483,2758,251056,2510,56,1000,2,1,,B,1, ,6.58983225,-75.40538095,2482,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4189377526986,6.59752880835492,2759,251058,2510,58,1060,2,1,,B,1, ,6.59752881,-75.41893775,2471,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4333234248624,6.60268309158992,2760,251060,2510,60,1014,2,1,2009/02/01 00:00:00+00,B,1, ,6.60268309,-75.43332342,2488,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.438574134292,6.61525120614326,2761,251062,2510,62,999,2,1,,B,1, ,6.61525121,-75.43857413,2439.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4490436027713,6.6276430344034,2762,251064,2510,64,996,2,1,,B,1, ,6.62764303,-75.4490436,2473.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4513577752326,6.64386434405097,2763,251066,2510,66,998,2,1,,B,1, ,6.64386434,-75.45135777,2500.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.458812308074,6.65963237503852,2764,251068,2510,68,997,2,1,,B,1, ,6.65963238,-75.45881231,2538.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4640916809476,6.67299769376807,2765,251070,2510,70,997,2,1,,B,1, ,6.67299769,-75.46409168,2589.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4687589642445,6.6883913658124,2766,251072,2510,72,999,2,1,,B,1, ,6.68839137,-75.46875896,2631.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4657048027713,8.63360391891568,2767,74032,7403,2,0,2,1,, ,0, ,8.63360392,-75.4657048,136.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4493824113639,8.62666012156604,2768,74034,7403,4,1005,2,1,,4 7403,1, ,8.62666012,-75.44938241,126.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4341068222655,8.62047993913558,2769,74036,7403,6,1000,2,1,,6 7403,1, ,8.62047994,-75.43410682,113.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4172473173699,8.62236877231103,2770,74038,7403,8,997,2,1,,8 7403,2, ,8.62236877,-75.41724732,121.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4016042220989,8.62883043909519,2771,740310,7403,10,1000,2,1,,10 7403,1, ,8.62883044,-75.40160422,88.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3857018999864,8.63753102996488,2772,740312,7403,12,1003,2,1,,12 7403,1, ,8.63753103,-75.3857019,94.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.369268933154,8.64520618884149,2773,740314,7403,14,1040,2,1,,14 7403,1, ,8.64520619,-75.36926893,72.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3545838022003,8.65558608099725,2774,740316,7403,16,1003,2,1,,16 7403,1, ,8.65558608,-75.3545838,69.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3368182636957,8.65959547841401,2775,740318,7403,18,1015,2,1,,18 7403,1, ,8.65959548,-75.33681826,69.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3186378113277,8.65877566994882,2776,740320,7403,20,0,2,1,, ,0, ,8.65877567,-75.31863781,66.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.300413211255,8.65976603402249,2777,740322,7403,22,973,2,1,,22 7403,1, ,8.65976603,-75.30041321,54.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.2828392546544,8.6649378140903,2778,740324,7403,24,1043,2,1,,24 7403,1, ,8.66493781,-75.28283925,69.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.2673570162098,8.67487075302203,2779,740326,7403,26,928,2,1,,26 7403,1, ,8.67487075,-75.26735702,56.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.2523975307851,8.6825971472644,2780,740328,7403,28,1007,2,1,,28 7403,1, ,8.68259715,-75.25239753,58.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.2450478412189,8.69913981377542,2781,740330,7403,30,985,2,1,,30 7403,1, ,8.69913981,-75.24504784,37.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.2324747752623,8.70873781387697,2782,740332,7403,32,999,2,1,,32 7403,1, ,8.70873781,-75.23247477,59.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.2148532905967,8.70932882522452,2783,740334,7403,34,994,2,1,,34 7403,1, ,8.70932883,-75.21485329,44.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1965104722326,8.70863037799464,2784,740336,7403,36,985,2,1,,36 7403,1, ,8.70863038,-75.19651047,37.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1796369590085,8.70341369709632,2785,740338,7403,38,1040,2,1,,38 7403,1, ,8.7034137,-75.17963696,47.3,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1692795607508,8.68798672190377,2786,740340,7403,40,999,2,1,,40 7403,1, ,8.68798672,-75.16927956,39.7,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1588214388917,8.67362958371457,2787,740342,7403,42,987,2,1,,42 7403,1, ,8.67362958,-75.15882144,33.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1455888639895,8.6644424917702,2788,740344,7403,44,1065,2,1,,44 7403,1, ,8.66444249,-75.14558886,29.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1286088806413,8.6623561641477,2789,740346,7403,46,1043,2,1,,46 7403,1, ,8.66235616,-75.12860888,23.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.114978029573,8.65224996093089,2790,740348,7403,48,1010,2,1,,48 7403,1, ,8.65224996,-75.11497803,20.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4812896890085,8.63157158643189,2791,74030,7403,0,804,1,1,,0 7403,1, ,8.63157159,-75.48128969,149.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4747858297576,8.63350615022418,2792,74031,7403,1,0,1,1,, ,0, ,8.63350615,-75.47478583,141.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4575526607382,8.63014846243285,2793,74033,7403,3,1010,1,1,,3 7403,1, ,8.63014846,-75.45755266,128.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6403024114025,8.50027721085503,2794,451488,4514,88,0,2,1,, ,0, ,8.50027721,-73.64030241,94.1605,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6396881649708,8.51841125516123,2795,451490,4514,90,0,2,1,, ,0, ,8.51841126,-73.63968816,82.9655,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6387815321854,8.53642898194613,2796,451492,4514,92,0,2,1,, ,0, ,8.53642898,-73.63878153,77.5247,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6384142847276,8.55498020994816,2797,451494,4514,94,0,2,1,, ,0, ,8.55498021,-73.63841428,81.1972,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.637345000282,8.57253699981499,2798,451496,4514,96,0,2,1,, ,0, ,8.572537,-73.637345,87.6479,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6364260003901,8.59061099977858,2799,451498,4514,98,0,2,1,, ,0, ,8.590611,-73.636426,93.1034,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3678241959179,8.27512683405854,2800,70NS010,70NS01,0,0,2,1,,700NS01,2, ,8.27512683,-73.3678242,1129.3014,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3649395258776,8.29042749808044,2801,70NS012,70NS01,2,1,2,1,,70NS01,2, ,8.2904275,-73.36493953,1149.2622,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3588542833457,8.29677493885862,2802,70NS013,70NS01,3,1,1,1,,70NS01,2, ,8.29677494,-73.35885428,1132.9688,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3551205598348,8.30482038887551,2803,70NS014,70NS01,4,1,2,1,,70NS01,2, ,8.30482039,-73.35512056,1134.9669,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3552084842398,8.31375474286515,2804,70NS015,70NS01,5,1,1,1,,70NS01,2, ,8.31375474,-73.35520848,1166.6169,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3555308249166,8.32270303584371,2805,70NS016,70NS01,6,1,2,1,,70NS01,2, ,8.32270304,-73.35553082,1162.2625,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3509740820104,8.32930191565257,2806,70NS017,70NS01,7,1,1,1,,70NS01,2, ,8.32930192,-73.35097408,1203.7958,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3473978637114,8.33633224834981,2807,70NS018,70NS01,8,1,2,1,,70NS01,2, ,8.33633225,-73.34739786,1249.5773,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3487509861424,8.34395412018003,2808,70NS019,70NS01,9,1,1,1,,70NS01,2, ,8.34395412,-73.34875099,1247.6575,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3481434420411,8.35163726839987,2809,70NS0110,70NS01,10,1,2,1,,70NS01,2, ,8.35163727,-73.34814344,1237.2221,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3476733276018,8.36008677485172,2810,70NS0111,70NS01,11,1,1,1,,70NS01,2, ,8.36008678,-73.34767333,1231.8656,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3482893023921,8.36817057542741,2811,70NS0112,70NS01,12,1,2,1,,70NS01,2, ,8.36817058,-73.3482893,1264.0029,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3488479898201,8.37602485112412,2812,70NS0113,70NS01,13,1,1,1,,70NS01,2, ,8.37602485,-73.34884799,1277.8801,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3462518829035,8.38301802790428,2813,70NS0114,70NS01,14,1,2,1,,70NS01,2, ,8.38301803,-73.34625188,1315.6621,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3468049253183,8.39090218580741,2814,70NS0115,70NS01,15,1,1,1,,70NS01,2, ,8.39090219,-73.34680492,1365.2838,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3417032293264,8.39429477961407,2815,70NS0116,70NS01,16,1,2,1,,70NS01,2, ,8.39429478,-73.34170323,1366.9077,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3408056317962,8.40017157394238,2816,70NS0117,70NS01,17,0,1,1,, ,0, ,8.40017157,-73.34080563,1328.6873,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3412017879381,8.40552483324069,2817,70NS0118,70NS01,18,1,2,1,,70NS01,2, ,8.40552483,-73.34120179,1274.8699,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3396279215941,8.41198599737419,2818,70NS0119,70NS01,19,1,1,1,,70NS01,3, ,8.411986,-73.33962792,1243.4824,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3373074465527,8.41742562024294,2819,70NS0120,70NS01,20,1,2,1,,70NS01,2, ,8.41742562,-73.33730745,1214.7869,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3379150975536,8.42483076690214,2820,70NS0121,70NS01,21,1,1,1,,70NS01,2, ,8.42483077,-73.3379151,1165.9181,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8580906355552,5.93755716669073,2821,600345,6003,45,0,1,1,, ,0, ,5.93755717,-75.85809064,547.313,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8554462253275,5.94616034216814,2822,600346,6003,46,0,2,1,, ,0, ,5.94616034,-75.85544622,535.8123,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8528885752882,5.95454151080934,2823,600347,6003,47,0,1,1,, ,0, ,5.95454151,-75.85288857,542.389,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8497927418672,5.96218154200691,2824,600348,6003,48,0,2,1,, ,0, ,5.96218154,-75.84979274,552.8758,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8435735416619,5.96600107456538,2825,600349,6003,49,0,2,1,, ,0, ,5.96600108,-75.84357354,539.1212,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7743049226173,5.99929736872029,2826,600362,6003,62,0,2,1,, ,0, ,5.99929737,-75.77430492,813.811,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7701896908934,6.00405054996256,2827,600363,6003,63,0,1,1,, ,0, ,6.00405055,-75.77018969,836.1497,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7699938608564,6.02216662797523,2828,600366,6003,66,0,2,1,, ,0, ,6.02216663,-75.76999386,1038.7576,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7687611863353,6.01620811301878,2829,600365,6003,65,0,1,1,, ,0, ,6.01620811,-75.76876119,970.6803,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7651254438691,6.00887180010939,2830,600364,6003,64,0,2,1,, ,0, ,6.0088718,-75.76512544,901.9606,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7643730356483,6.02384682239768,2831,600367,6003,67,0,1,1,, ,0, ,6.02384682,-75.76437304,1101.1814,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7620830422412,6.0369826187219,2832,600369,6003,69,0,1,1,, ,0, ,6.03698262,-75.76208304,1217.8187,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7618613829449,6.02807019114942,2833,600368,6003,68,0,2,1,, ,0, ,6.02807019,-75.76186138,1163.8766,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7602230579876,6.04387758930048,2834,600370,6003,70,0,2,1,, ,0, ,6.04387759,-75.76022306,1276.0884,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7563647058074,6.04872374412,2835,600371,6003,71,0,1,1,, ,0, ,6.04872374,-75.75636471,1324.3589,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7544002528761,6.05729578103644,2836,600372,6003,72,0,2,1,, ,0, ,6.05729578,-75.75440025,1278.8219,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7430473218575,6.05984039689831,2837,600374,6003,74,0,2,1,, ,0, ,6.0598404,-75.74304732,1277.892,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7362226778119,6.06130255286993,2838,600375,6003,75,0,1,1,, ,0, ,6.06130255,-75.73622268,1299.9132,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7280376466596,6.05994132768584,2839,600376,6003,76,0,2,1,, ,0, ,6.05994133,-75.72803765,1320.6292,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7253892613868,6.05255723142109,2840,600377,6003,77,0,1,1,, ,0, ,6.05255723,-75.72538926,1337.5422,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7179572502079,6.04983309966855,2841,600378,6003,78,0,2,1,, ,0, ,6.0498331,-75.71795725,1355.2109,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7068654693239,6.04052681368532,2842,600380,6003,80,0,2,1,, ,0, ,6.04052681,-75.70686547,1408.0791,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6982255465831,6.02793557161286,2843,600382,6003,82,0,1,1,, ,0, ,6.02793557,-75.69822555,1508.4561,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6868473001415,6.03541354507784,2844,600384,6003,84,0,1,1,, ,0, ,6.03541355,-75.6868473,1465.0576,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8303493803806,5.9707437061671,2845,600351,6003,51,0,1,1,, ,0, ,5.97074371,-75.83034938,589.905,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8262452886646,5.97910491081463,2846,600353,6003,53,0,1,1,, ,0, ,5.97910491,-75.82624529,652.5806,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8220616996391,5.99271771423897,2847,600355,6003,55,0,1,1,, ,0, ,5.99271771,-75.8220617,781.1692,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8075508355623,5.99917179394596,2848,600357,6003,57,0,1,1,, ,0, ,5.99917179,-75.80755084,844.2396,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4724245280833,6.70159053907885,2849,251074,2510,74,998,2,1,,B,1, ,6.70159054,-75.47242453,2670.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4816687259561,6.7118270331309,2850,251076,2510,76,1000,2,1,,B,1, ,6.71182703,-75.48166873,2713.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4853642090837,6.72864396109884,2851,251078,2510,78,1048,2,1,,B,1, ,6.72864396,-75.48536421,2687.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4878080084406,6.74276926656055,2852,251080,2510,80,1002,2,1,,B,1, ,6.74276927,-75.48780801,2712.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4885471332732,6.75919808614897,2853,251082,2510,82,999,2,1,2008/05/01 00:00:00+00,B,1, ,6.75919809,-75.48854713,2766,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4852166832562,6.77468532505677,2854,251084,2510,84,1007,2,1,,B,1, ,6.77468533,-75.48521668,2762.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4865382811089,6.79061995310374,2855,251086,2510,86,1079,2,1,,B,1, ,6.79061995,-75.48653828,2746.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3890566997374,6.49107613806801,2856,251041,2510,41,1025,1,1,,B,1, ,6.49107614,-75.3890567,2215,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3967369423788,6.50599725876782,2857,251043,2510,43,1007,1,1,,B,1, ,6.50599726,-75.39673694,2173.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3932309364024,6.52157054079141,2858,251045,2510,45,973,1,1,,B,1, ,6.52157054,-75.39323094,2072.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.3998384279995,6.53579226611563,2859,251047,2510,47,966,1,1,,B,1, ,6.53579227,-75.39983843,2080.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4092950001819,6.54348762980491,2860,251049,2510,49,1031,1,1,,B,1, ,6.54348763,-75.409295,2188.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4040488407193,6.55409327216921,2861,251051,2510,51,999,1,1,,B,1, ,6.55409327,-75.40404884,2303.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4066966753249,6.56697507263597,2862,251053,2510,53,1006,1,1,,B,1, ,6.56697507,-75.40669667,2419.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
